0	0.019967	0.024350	0.004500	1000.000000	60000.000000	0.000000	287.000000
1	2.126586	1.995340	0.463160	1000.000000	60000.000000	14000.000000	286.000000
2	2.126585	2.044600	0.356440	1000.000000	60000.000000	18000.000000	286.000000
3	2.126584	2.568900	1.028060	1000.000000	60000.000000	23000.000000	286.000000
4	0.071109	0.050910	0.004310	500.000000	60000.000000	0.000000	300.149994
5	1.561684	0.996480	0.141700	500.000000	50000.000000	17000.000000	279.649994
6	1.561684	1.003250	0.029220	500.000000	50000.000000	17000.000000	284.649994
7	1.561677	0.457210	0.148280	500.000000	60000.000000	10000.000000	300.149994
8	0.042162	0.030210	0.002720	600.000000	50000.000000	0.000000	270.950012
9	0.042162	0.030760	0.004470	600.000000	50000.000000	0.000000	282.399994
10	0.042162	0.032040	0.002780	600.000000	50000.000000	0.000000	291.750000
11	1.622805	0.652640	0.095920	600.000000	33000.000000	10000.000000	300.149994
12	1.622802	0.516100	0.062780	600.000000	39000.000000	10000.000000	300.149994
13	1.622795	0.316840	0.060540	600.000000	50000.000000	10000.000000	300.149994
14	1.622791	0.250900	0.094300	600.000000	56000.000000	10000.000000	300.149994
15	0.042162	0.031000	0.012700	600.000000	60000.000000	0.000000	300.000000
16	0.042162	0.033320	0.003780	600.000000	50000.000000	0.000000	300.700012
17	0.042162	0.031080	0.003210	600.000000	50000.000000	0.000000	307.549988
18	1.622795	3.379860	0.213980	600.000000	50000.000000	8000.000000	268.000000
19	1.622795	2.854170	0.173950	600.000000	50000.000000	8000.000000	270.450012
20	1.622795	2.053990	0.100650	600.000000	50000.000000	8000.000000	280.600006
21	1.622795	1.726450	0.112650	600.000000	50000.000000	8000.000000	284.700012
22	1.622795	1.529910	0.115460	600.000000	50000.000000	8000.000000	290.149994
23	1.622795	1.410450	0.163490	600.000000	50000.000000	8000.000000	294.299988
24	1.622795	0.706000	0.040000	600.000000	50000.000000	15000.000000	300.149994
25	1.622787	0.861500	0.251340	600.000000	60000.000000	17000.000000	300.000000
26	1.622795	1.086590	0.055630	600.000000	50000.000000	8000.000000	301.000000
27	1.622795	0.937220	0.123130	600.000000	50000.000000	8000.000000	305.700012
28	0.026621	0.026460	0.001190	700.000000	50000.000000	0.000000	277.950012
29	0.026621	0.031400	0.007300	700.000000	50000.000000	0.000000	298.950012
