0	0.000000	-1.000000	-1.000000
1	0.000000	-1.000000	-1.000000
2	0.000000	-1.000000	-1.000000
3	0.000000	-1.000000	-1.000000
4	0.000000	-1.000000	-1.000000
5	0.000000	-1.000000	-1.000000
6	0.000000	-1.000000	-1.000000
7	0.000000	-1.000000	-1.000000
8	0.000000	-1.000000	-1.000000
9	0.000000	-1.000000	-1.000000
10	0.000000	-1.000000	-1.000000
11	0.000000	-1.000000	-1.000000
12	0.000000	-1.000000	-1.000000
13	0.000000	-1.000000	-1.000000
14	0.000000	-1.000000	-1.000000
15	0.000000	-1.000000	-1.000000
16	0.000000	-1.000000	-1.000000
17	0.000000	-1.000000	-1.000000
18	0.000000	-1.000000	-1.000000
19	0.000000	-1.000000	-1.000000
20	0.000000	-1.000000	-1.000000
21	0.000000	-1.000000	-1.000000
0	0.081508	0.118096	0.024274
1	0.089586	0.093522	0.008729
2	0.096964	0.092374	0.006602
3	0.103605	0.099238	0.012520
4	0.108757	0.108655	0.007571
5	0.082679	0.082844	0.015993
6	0.064632	0.085479	0.019620
7	3.321669	14.309229	7.371041
8	3.261206	22.021307	9.979545
9	2.962464	13.678816	2.776784
10	2.866368	16.178461	2.868963
11	2.754398	7.805859	1.381914
12	2.670783	9.611352	1.662536
13	2.535917	9.196541	1.137811
14	3.316813	5.262990	0.806299
15	3.004075	2.505522	0.310344
16	2.912041	2.487591	0.254309
17	2.804433	2.064120	0.348005
18	2.611138	2.159905	0.426472
19	3.821815	5.652676	0.390458
20	3.431567	2.855177	0.374258
21	3.227055	2.555647	0.325484
0	0.000000	0.085503	0.012224
1	0.000000	0.117168	0.010035
2	0.000000	0.117259	0.007688
3	0.000000	0.109652	0.011905
4	0.000000	0.113332	0.007449
5	0.000000	0.088976	0.020421
6	0.000000	0.063687	0.018782
7	0.000000	12.469396	3.725742
8	0.000000	-1.000000	-1.000000
9	0.000000	13.044261	2.021088
10	0.000000	9.482501	1.558677
11	0.000000	10.091075	1.584382
12	0.000000	8.380266	1.267689
13	0.000000	7.034325	0.720198
14	0.000000	6.700241	1.189699
15	0.000000	2.457733	0.342185
16	0.000000	2.299101	0.308406
17	0.000000	2.584893	0.442720
18	0.000000	2.095084	0.479433
19	0.000000	4.590331	0.387494
20	0.000000	3.248991	0.477856
21	0.000000	2.238408	0.312099
0	0.028325	0.036529	0.003570
1	0.031803	0.034733	0.001431
2	0.035051	0.037527	0.002024
3	0.038031	0.034861	0.002261
4	0.040378	0.035687	0.001750
5	0.030161	0.025883	0.007226
6	0.023479	0.031247	0.012046
7	2.177167	5.231953	0.394776
8	2.128970	4.528605	0.442035
9	1.893518	3.635588	0.219255
10	1.818770	3.018817	0.167728
11	1.732310	2.762894	0.157477
12	1.668207	2.687227	0.242745
13	1.565670	2.000071	0.099302
14	2.135586	1.874155	0.270405
15	1.893054	1.399455	0.245963
16	1.822625	1.038849	0.138754
17	1.740850	0.905039	0.229515
18	1.595565	0.829646	0.240738
19	2.464575	1.795102	0.126578
20	2.162647	0.988109	0.195787
21	2.007133	0.527128	0.209303
0	0.038538	0.041108	0.004522
1	0.044530	0.050192	0.002607
2	0.050265	0.052620	0.001785
